

"Alarm Records -- Current Alarms"
"Save Time: 2026-03-09 11:30:39"
"Username: fraser.msusa"
"Maintenance Status is in NORMAL.
Alarm source = CLOUDUSN,csdb@CLOUDUSN,csdb@LMB_vUSN01,cslb@CLOUDUSN,cslb@LMB_vUSN01..."

" ","Severity","Alarm ID","Name","NE Type","Alarm Source","MO Name","Location Information","Occurrence Times","First Occurred (NT)","Last Occurred (NT)","Cleared On (NT)","Acknowledged On (ST)","Cleared By","Acknowledged By","Clearance Status","RRU Name","CELL Name","Acknowledgement Status","BBU Name","eNodeB ID","gNodeB ID","Log Serial Number","User Label","Equipment Alarm Serial Number","Additional Information","Maintenance Status","Subnet"
"		-","Major","80610","GTPC Tunnel Path Broken","vUSN","LMB_vUSN01","link","Local IP=41.78.251.96, Peer IP=31.219.175.241, Path Interface type=GTP path GU","1","2026-03-03 20:57:01","2026-03-03 20:57:01","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","591765306","		-","1288314","Process Type=UPP, Interface Between the PLMN NEs=Gp, VM NAME=SPU_O_0076, Physical VM ID=13dcffc4-34bc-45b5-b492-4ecbe11f683e","NORMAL","ROOT"
"		-","Major","80610","GTPC Tunnel Path Broken","vUSN","LMB_vUSN01","link","Local IP=41.78.251.97, Peer IP=31.219.175.241, Path Interface type=GTP path GU","1","2026-03-03 20:50:35","2026-03-03 20:50:35","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","591764769","		-","1288308","Process Type=UPP, Interface Between the PLMN NEs=Gp, VM NAME=SPU_O_0075, Physical VM ID=5f3e6dbc-d3ff-41cb-ab1f-173bb0b3888b","NORMAL","ROOT"
"		-","Major","80610","GTPC Tunnel Path Broken","vUSN","CLOUDUSN","link","Local IP=41.78.251.10, Peer IP=196.201.221.184, Path Interface type=GTP path GU","1","2026-02-28 11:54:27","2026-02-28 11:54:27","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","591267212","		-","4042421","Process Type=UPP, Interface Between the PLMN NEs=Gp, VM NAME=SPU_O_0069, Physical VM ID=ba96d681-0b6d-470b-9108-66c054b767f4","NORMAL","ROOT"
"		-","Major","10181","Number of Resources Will Exceed License Limit","vUSN","CLOUDUSN","usn","Control Item Name=Maximum Number of 5G NSA(Opt.3) Subscribers","1","2026-02-27 16:10:05","2026-02-27 16:10:05","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","591102107","		-","2995062","Max Num in License=23000, Volume Alarm Percent=80, Volume Alarm Restore Percent=70","NORMAL","ROOT"
"		-","Major","10181","Number of Resources Will Exceed License Limit","vUSN","CLOUDUSN","usn","Control Item Name=Maximum Number of 5G NSA(Opt.3) Bearer Number","1","2026-02-27 16:09:41","2026-02-27 16:09:41","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","591102011","		-","2995058","Max Num in License=23000, Volume Alarm Percent=80, Volume Alarm Restore Percent=70","NORMAL","ROOT"
"		-","Major","80610","GTPC Tunnel Path Broken","vUSN","CLOUDUSN","link","Local IP=41.78.251.10, Peer IP=196.201.211.220, Path Interface type=GTP path GU","1","2026-02-24 00:27:04","2026-02-24 00:27:04","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","590462744","		-","4026997","Process Type=UPP, Interface Between the PLMN NEs=Gp, VM NAME=SPU_O_0069, Physical VM ID=ba96d681-0b6d-470b-9108-66c054b767f4","NORMAL","ROOT"
"		-","Major","80610","GTPC Tunnel Path Broken","vUSN","CLOUDUSN","link","Local IP=41.78.251.10, Peer IP=196.201.220.150, Path Interface type=GTP path GU","1","2026-02-24 00:27:01","2026-02-24 00:27:01","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","590462741","		-","4026996","Process Type=UPP, Interface Between the PLMN NEs=Gp, VM NAME=SPU_O_0069, Physical VM ID=ba96d681-0b6d-470b-9108-66c054b767f4","NORMAL","ROOT"
"		-","Major","80610","GTPC Tunnel Path Broken","vUSN","CLOUDUSN","link","Local IP=41.78.251.10, Peer IP=196.201.220.159, Path Interface type=GTP path GU","1","2026-02-24 00:26:31","2026-02-24 00:26:31","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","590462660","		-","4026993","Process Type=UPP, Interface Between the PLMN NEs=Gp, VM NAME=SPU_O_0069, Physical VM ID=ba96d681-0b6d-470b-9108-66c054b767f4","NORMAL","ROOT"
"		-","Major","80610","GTPC Tunnel Path Broken","vUSN","CLOUDUSN","link","Local IP=41.78.251.10, Peer IP=196.201.220.50, Path Interface type=GTP path GU","1","2026-02-24 00:25:59","2026-02-24 00:25:59","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","590462588","		-","4026992","Process Type=UPP, Interface Between the PLMN NEs=Gp, VM NAME=SPU_O_0069, Physical VM ID=ba96d681-0b6d-470b-9108-66c054b767f4","NORMAL","ROOT"
"		-","Major","84601","Unreachable Report Server","vUSN","LMB_vUSN01","udr","Report Type=CHR, Report Server Name=CEMSVR1, RU Name=UDR_SP_RU_0065","1","2026-02-17 00:21:38","2026-02-17 00:21:38","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","589344406","		-","198","		-","NORMAL","ROOT"
"		-","Major","84601","Unreachable Report Server","vUSN","LMB_vUSN01","udr","Report Type=CHR, Report Server Name=CEMSVR1, RU Name=UDR_SP_RU_0064","1","2026-02-17 00:21:37","2026-02-17 00:21:37","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","589344394","		-","197","		-","NORMAL","ROOT"
"		-","Minor","136781867","User Password Not Changed for a Long Time","vUSN","CLOUDUSN","VNFP","User Name=h_kwiloni","1","2026-02-11 15:01:23","2026-02-11 15:01:23","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","588361782","		-","406578","Password Configured Days=365","NORMAL","ROOT"
"		-","Minor","136781867","User Password Not Changed for a Long Time","vUSN","LMB_vUSN01","VNFP","User Name=h_kwiloni","1","2026-02-11 14:54:19","2026-02-11 14:54:19","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","588361291","		-","459179","Password Configured Days=365","NORMAL","ROOT"
"		-","Minor","136781867","User Password Not Changed for a Long Time","vUSN","LMB_vUSN01","VNFP","User Name=a_gobede","1","2026-02-10 09:34:18","2026-02-10 09:34:18","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","588185276","		-","458119","Password Configured Days=365","NORMAL","ROOT"
"		-","Minor","136781867","User Password Not Changed for a Long Time","vUSN","CLOUDUSN","VNFP","User Name=a_gobede","1","2026-02-10 09:31:22","2026-02-10 09:31:22","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","588184734","		-","405520","Password Configured Days=365","NORMAL","ROOT"
"		-","Major","14001","S1ap Link Down","USN","LMB_USN","LMB_USN","SubrackNo=0, SlotNo=8, ProcType=SGP, ProcNo=5, MCC=650, MNC=01, EnodeBType=MACRO, EnodeBCode=10096, EnodeBName=TN40161-4G-BT-Golden-Peacock-Pico, EnodeBIPAddress1=10.250.46.146, EnodeBIPAddress2=0.0.0.0, FaultCause=Others(255), Subrack No. 1 for S1AP Board=0, Slot No. 1 for S1AP Board=13, Subrack No. 2 for S1AP Board=NULL, Slot No. 2 for S1AP Board=NULL, Subrack No. 3 for S1AP Board=0, Slot No. 3 for S1AP Board=13, Subrack No. 4 for S1AP Board=NULL, Slot No. 4 for S1AP Board=NULL, Root Label=0, Local IP Address1=10.250.100.35, Local IP Address2=10.250.100.36","1","2026-02-09 20:14:36","2026-02-09 20:14:36","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","588020509","		-","1618730","		-","NORMAL","ROOT"
"		-","Major","80589","S1ap Link Down","vUSN","CLOUDUSN","link","Mobile Country Code=650, Mobile Network Code=01, eNodeB Type=MACRO, eNodeB Id=10096","1","2026-02-09 20:14:37","2026-02-09 20:14:37","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","588020508","		-","3952743","RU Name=LINK_SP_RU_0064, Process Type=SGP, Process No.=0, eNodeB Name=TN40161-4G-BT-Golden-Peacock-Pico, eNodeB IP Address 1=10.250.46.146, eNodeB IP Address 2=0.0.0.0, eNodeB port=35000, VM NAME=SPU_O_0068, Physical VM ID=92903fd0-af87-42db-baf0-8551ae70dfbb","NORMAL","ROOT"
"		-","Major","80589","S1ap Link Down","vUSN","LMB_vUSN01","link","Mobile Country Code=650, Mobile Network Code=01, eNodeB Type=MACRO, eNodeB Id=10096","1","2026-02-09 20:14:34","2026-02-09 20:14:34","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","588020503","		-","1176697","RU Name=LINK_SP_RU_0065, Process Type=SGP, Process No.=0, eNodeB Name=TN40161-4G-BT-Golden-Peacock-Pico, eNodeB IP Address 1=10.250.46.146, eNodeB IP Address 2=0.0.0.0, eNodeB port=35000, VM NAME=SPU_O_0075, Physical VM ID=5f3e6dbc-d3ff-41cb-ab1f-173bb0b3888b","NORMAL","ROOT"
"		-","Critical","10342","SCCP Subsystem Prohibited","USN","LMB_USN","LMB_USN","NI=National Reserved Network, DPC=0xF, Dpc Name=noname, SSN=1, OPC=0x20, Name=HWRNCLLG2","1","2026-02-09 15:00:01","2026-02-09 15:00:01","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","587982958","		-","1618723","		-","NORMAL","ROOT"
"		-","Critical","10342","SCCP Subsystem Prohibited","USN","LMB_USN","LMB_USN","NI=National Reserved Network, DPC=0xF, Dpc Name=noname, SSN=142, OPC=0x20, Name=HWRNCLLG2","1","2026-02-09 15:00:01","2026-02-09 15:00:01","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","587982957","		-","1618722","		-","NORMAL","ROOT"
"		-","Critical","10341","SCCP DPC Prohibited","USN","LMB_USN","LMB_USN","NI=National Reserved Network, DPC=0xF, OPC=0x20, Name=noname","1","2026-02-09 15:00:01","2026-02-09 15:00:01","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","587982956","		-","1618721","		-","NORMAL","ROOT"
"		-","Critical","10337","M3UA Destination Entity Inaccessible","USN","LMB_USN","LMB_USN","Destination entity index=7, NI=National Reserved Network, DPC=0xF, OPC=0x20, Name=HWRNCLLG","1","2026-02-09 15:00:01","2026-02-09 15:00:01","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","587982955","		-","1618720","		-","NORMAL","ROOT"
"		-","Critical","10336","M3UA Route Unavailable","USN","LMB_USN","LMB_USN","NI=National Reserved Network, DPC=0xF, Dpc Name=HWRNCLLG, Adjacent SPC=0xF, Adjacent SPC Name=HWRNCLLG, OPC=0x20, Link Set Index=7, Name=HWRNCLLGW2","1","2026-02-09 15:00:01","2026-02-09 15:00:01","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","587982954","		-","1618719","		-","NORMAL","ROOT"
"		-","Major","10334","M3UA Signaling Link Failed","USN","LMB_USN","LMB_USN","Subrack No.=0, Slot No.=1, Process Type=SGP, Process No.=7, Link No.=53, Local IP Address1=172.25.12.8, Local IP Address2=172.25.12.9, Local Port=4082, Peer IP Address1=172.33.203.83, Peer IP Address2=255.255.255.255, Peer Port=4082, NI=National Reserved Network, DPC=0xF, OPC=0x20, Dpc Name=HWRNCLLG, Link Set Index=7, Name=HWRNCLLG2-0, Alarm Cause=M3UA_LINK_UNAVAIL_OTHER(CauseCode=99)","1","2026-02-09 15:00:00","2026-02-09 15:00:00","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","587982953","		-","1618718","		-","NORMAL","ROOT"
"		-","Major","10334","M3UA Signaling Link Failed","USN","LMB_USN","LMB_USN","Subrack No.=0, Slot No.=1, Process Type=SGP, Process No.=3, Link No.=56, Local IP Address1=172.25.12.9, Local IP Address2=172.25.12.8, Local Port=4085, Peer IP Address1=172.33.203.83, Peer IP Address2=255.255.255.255, Peer Port=4085, NI=National Reserved Network, DPC=0xF, OPC=0x20, Dpc Name=HWRNCLLG, Link Set Index=7, Name=HWRNCLLG2-3, Alarm Cause=M3UA_LINK_UNAVAIL_OTHER(CauseCode=99)","1","2026-02-09 15:00:00","2026-02-09 15:00:00","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","587982952","		-","1618717","		-","NORMAL","ROOT"
"		-","Major","10334","M3UA Signaling Link Failed","USN","LMB_USN","LMB_USN","Subrack No.=0, Slot No.=1, Process Type=SGP, Process No.=2, Link No.=55, Local IP Address1=172.25.12.9, Local IP Address2=172.25.12.8, Local Port=4084, Peer IP Address1=172.33.203.83, Peer IP Address2=255.255.255.255, Peer Port=4084, NI=National Reserved Network, DPC=0xF, OPC=0x20, Dpc Name=HWRNCLLG, Link Set Index=7, Name=HWRNCLLG2-2, Alarm Cause=M3UA_LINK_UNAVAIL_OTHER(CauseCode=99)","1","2026-02-09 14:59:59","2026-02-09 14:59:59","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","587982951","		-","1618716","		-","NORMAL","ROOT"
"		-","Major","10334","M3UA Signaling Link Failed","USN","LMB_USN","LMB_USN","Subrack No.=0, Slot No.=1, Process Type=SGP, Process No.=1, Link No.=54, Local IP Address1=172.25.12.8, Local IP Address2=172.25.12.9, Local Port=4083, Peer IP Address1=172.33.203.83, Peer IP Address2=255.255.255.255, Peer Port=4083, NI=National Reserved Network, DPC=0xF, OPC=0x20, Dpc Name=HWRNCLLG, Link Set Index=7, Name=HWRNCLLG2-1, Alarm Cause=M3UA_LINK_UNAVAIL_OTHER(CauseCode=99)","1","2026-02-09 14:59:58","2026-02-09 14:59:58","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","587982947","		-","1618715","		-","NORMAL","ROOT"
"		-","Critical","10342","SCCP Subsystem Prohibited","vUSN","CLOUDUSN","link","Network indicator=National reserved network, DPC=0xF, Subsystem No.=142, OPC=0x2F7","1","2026-02-09 14:59:45","2026-02-09 14:59:45","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","587982928","		-","3951787","Subsystem name=82, MO=SCCPDPC, DPC name=RNC-2","NORMAL","ROOT"
"		-","Critical","10342","SCCP Subsystem Prohibited","vUSN","CLOUDUSN","link","Network indicator=National reserved network, DPC=0xF, Subsystem No.=1, OPC=0x2F7","1","2026-02-09 14:59:45","2026-02-09 14:59:45","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","587982927","		-","3951786","Subsystem name=82, MO=SCCPDPC, DPC name=RNC-2","NORMAL","ROOT"
"		-","Critical","10341","SCCP DPC Prohibited","vUSN","CLOUDUSN","link","Network indicator=National reserved network, DPC=0xF, OPC Index=2","1","2026-02-09 14:59:45","2026-02-09 14:59:45","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","587982926","		-","3951785","DPC name=RNC-2, MO=SCCPOPC, OPC=0x2F7","NORMAL","ROOT"
"		-","Critical","10337","M3UA Destination Entity Inaccessible","vUSN","CLOUDUSN","link","Destination entity code=0xF, Local entity index=1","1","2026-02-09 14:59:45","2026-02-09 14:59:45","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","587982925","		-","3951784","Destination entity index=4, Network indicator=National Reserved Network, Local entity code=0x2F7, Name=RNC-2","NORMAL","ROOT"
"		-","Critical","10336","M3UA Route Unavailable","vUSN","CLOUDUSN","link","Route index=4","1","2026-02-09 14:59:45","2026-02-09 14:59:45","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","587982924","		-","3951783","NI=National Reserved Network, DPC=0xF, Dpc Name=RNC-2, Adjacent SPC=0xF, Adjacent SPC Name=RNC-2, OPC=0x2F7, Link Set Index=4, Name=RNC-2","NORMAL","ROOT"
"		-","Major","80633","M3UA Signaling Link Failed","vUSN","CLOUDUSN","link","Link No.=10","1","2026-02-09 14:59:45","2026-02-09 14:59:45","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","587982923","		-","3951782","RU Name=LINK_SP_RU_0066, Process Type=SGP, Process No.=2, Local IP Address1=172.26.1.112, Local IP Address2=172.26.1.113, Local Port=6016, Peer IP Address1=172.33.203.83, Peer IP Address2=255.255.255.255, Peer Port=6016, NI=National Reserved Network, DPC=0xF, OPC=0x2F7, Dpc Name=RNC-2, Link Set Index=4, Name=RNC-2_3, Alarm Cause=M3UA_LINK_UNAVAIL_OTHER(CauseCode=99), VM NAME=SPU_O_0077, Physical VM ID=965f89c9-11c1-4b7a-a2c1-323bac6a6485","NORMAL","ROOT"
"		-","Major","80633","M3UA Signaling Link Failed","vUSN","CLOUDUSN","link","Link No.=11","1","2026-02-09 14:59:45","2026-02-09 14:59:45","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","587982922","		-","3951781","RU Name=LINK_SP_RU_0064, Process Type=SGP, Process No.=2, Local IP Address1=172.26.1.113, Local IP Address2=172.26.1.112, Local Port=6017, Peer IP Address1=172.33.203.83, Peer IP Address2=255.255.255.255, Peer Port=6017, NI=National Reserved Network, DPC=0xF, OPC=0x2F7, Dpc Name=RNC-2, Link Set Index=4, Name=RNC-2_4, Alarm Cause=M3UA_LINK_UNAVAIL_OTHER(CauseCode=99), VM NAME=SPU_O_0068, Physical VM ID=92903fd0-af87-42db-baf0-8551ae70dfbb","NORMAL","ROOT"
"		-","Major","80633","M3UA Signaling Link Failed","vUSN","CLOUDUSN","link","Link No.=9","1","2026-02-09 14:59:44","2026-02-09 14:59:44","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","587982919","		-","3951780","RU Name=LINK_SP_RU_0065, Process Type=SGP, Process No.=2, Local IP Address1=172.26.1.113, Local IP Address2=172.26.1.112, Local Port=6015, Peer IP Address1=172.33.203.83, Peer IP Address2=255.255.255.255, Peer Port=6015, NI=National Reserved Network, DPC=0xF, OPC=0x2F7, Dpc Name=RNC-2, Link Set Index=4, Name=RNC-2_1, Alarm Cause=M3UA_LINK_UNAVAIL_OTHER(CauseCode=99), VM NAME=SPU_O_0069, Physical VM ID=ba96d681-0b6d-470b-9108-66c054b767f4","NORMAL","ROOT"
"		-","Major","80633","M3UA Signaling Link Failed","vUSN","CLOUDUSN","link","Link No.=8","1","2026-02-09 14:59:43","2026-02-09 14:59:43","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","587982917","		-","3951779","RU Name=LINK_SP_RU_0064, Process Type=SGP, Process No.=3, Local IP Address1=172.26.1.112, Local IP Address2=172.26.1.113, Local Port=6014, Peer IP Address1=172.33.203.83, Peer IP Address2=255.255.255.255, Peer Port=6014, NI=National Reserved Network, DPC=0xF, OPC=0x2F7, Dpc Name=RNC-2, Link Set Index=4, Name=RNC-2_1, Alarm Cause=M3UA_LINK_UNAVAIL_OTHER(CauseCode=99), VM NAME=SPU_O_0068, Physical VM ID=92903fd0-af87-42db-baf0-8551ae70dfbb","NORMAL","ROOT"
"		-","Major","80610","GTPC Tunnel Path Broken","vUSN","LMB_vUSN01","link","Local IP=41.78.251.97, Peer IP=31.219.175.81, Path Interface type=GTP path GU","1","2026-02-06 11:14:25","2026-02-06 11:14:25","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","587405925","		-","1151200","Process Type=UPP, Interface Between the PLMN NEs=Gp, VM NAME=SPU_O_0075, Physical VM ID=5f3e6dbc-d3ff-41cb-ab1f-173bb0b3888b","NORMAL","ROOT"
"		-","Major","80610","GTPC Tunnel Path Broken","vUSN","LMB_vUSN01","link","Local IP=41.78.251.96, Peer IP=31.219.175.81, Path Interface type=GTP path GU","1","2026-02-06 10:46:29","2026-02-06 10:46:29","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","587401529","		-","1151152","Process Type=UPP, Interface Between the PLMN NEs=Gp, VM NAME=SPU_O_0076, Physical VM ID=13dcffc4-34bc-45b5-b492-4ecbe11f683e","NORMAL","ROOT"
"		-","Major","80610","GTPC Tunnel Path Broken","vUSN","LMB_vUSN01","link","Local IP=41.78.251.97, Peer IP=217.164.93.217, Path Interface type=GTP path GU","1","2026-02-03 21:55:30","2026-02-03 21:55:30","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","587031878","		-","1145925","Process Type=UPP, Interface Between the PLMN NEs=Gp, VM NAME=SPU_O_0075, Physical VM ID=5f3e6dbc-d3ff-41cb-ab1f-173bb0b3888b","NORMAL","ROOT"
"		-","Major","80610","GTPC Tunnel Path Broken","vUSN","LMB_vUSN01","link","Local IP=41.78.251.96, Peer IP=217.164.93.217, Path Interface type=GTP path GU","1","2026-02-03 20:29:58","2026-02-03 20:29:58","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","587015801","		-","1145586","Process Type=UPP, Interface Between the PLMN NEs=Gp, VM NAME=SPU_O_0076, Physical VM ID=13dcffc4-34bc-45b5-b492-4ecbe11f683e","NORMAL","ROOT"
"		-","Major","80589","S1ap Link Down","vUSN","CLOUDUSN","link","Mobile Country Code=650, Mobile Network Code=01, eNodeB Type=MACRO, eNodeB Id=100018","1","2025-12-30 17:13:26","2025-12-30 17:13:26","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","579897479","		-","3684640","RU Name=LINK_SP_RU_0064, Process Type=SGP, Process No.=3, eNodeB Name=TN15087-4G-KAVINYA, eNodeB IP Address 1=172.25.146.62, eNodeB IP Address 2=0.0.0.0, eNodeB port=35000, VM NAME=SPU_O_0068, Physical VM ID=92903fd0-af87-42db-baf0-8551ae70dfbb","NORMAL","ROOT"
"		-","Minor","136781867","User Password Not Changed for a Long Time","vUSN","LMB_vUSN01","VNFP","User Name=h_tembo","1","2025-12-23 16:33:34","2025-12-23 16:33:34","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","578147601","		-","415847","Password Configured Days=365","NORMAL","ROOT"
"		-","Minor","136781867","User Password Not Changed for a Long Time","vUSN","LMB_vUSN01","VNFP","User Name=l_phiri","1","2025-12-12 13:23:24","2025-12-12 13:23:24","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","575745310","		-","406201","Password Configured Days=365","NORMAL","ROOT"
"		-","Major","84601","Unreachable Report Server","vUSN","CLOUDUSN","udr","Report Type=CHR, Report Server Name=CEMSVR1, RU Name=UDR_SP_RU_0065","1","2025-12-11 01:17:05","2025-12-11 01:17:05","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","575407694","		-","1342","		-","NORMAL","ROOT"
"		-","Major","84601","Unreachable Report Server","vUSN","CLOUDUSN","udr","Report Type=CHR, Report Server Name=CEMSVR1, RU Name=UDR_SP_RU_0064","1","2025-12-11 01:17:05","2025-12-11 01:17:05","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","575407491","		-","1341","		-","NORMAL","ROOT"
"		-","Major","80610","GTPC Tunnel Path Broken","vUSN","LMB_vUSN01","link","Local IP=41.78.251.97, Peer IP=10.205.187.107, Path Interface type=GTP path EPC","1","2025-12-09 01:47:42","2025-12-09 01:47:42","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","574813447","		-","808032","Process Type=UPP, Interface Between the PLMN NEs=S10, VM NAME=SPU_O_0075, Physical VM ID=5f3e6dbc-d3ff-41cb-ab1f-173bb0b3888b","NORMAL","ROOT"
"		-","Major","80610","GTPC Tunnel Path Broken","vUSN","LMB_vUSN01","link","Local IP=41.78.251.96, Peer IP=10.205.187.107, Path Interface type=GTP path EPC","1","2025-12-09 01:10:57","2025-12-09 01:10:57","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","574809879","		-","808004","Process Type=UPP, Interface Between the PLMN NEs=S10, VM NAME=SPU_O_0076, Physical VM ID=13dcffc4-34bc-45b5-b492-4ecbe11f683e","NORMAL","ROOT"
"		-","Major","80610","GTPC Tunnel Path Broken","vUSN","LMB_vUSN01","link","Local IP=41.78.251.97, Peer IP=10.205.186.107, Path Interface type=GTP path EPC","1","2025-12-04 00:49:25","2025-12-04 00:49:25","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","572681432","		-","601472","Process Type=UPP, Interface Between the PLMN NEs=S10, VM NAME=SPU_O_0075, Physical VM ID=5f3e6dbc-d3ff-41cb-ab1f-173bb0b3888b","NORMAL","ROOT"
"		-","Major","80610","GTPC Tunnel Path Broken","vUSN","LMB_vUSN01","link","Local IP=41.78.251.96, Peer IP=10.205.186.107, Path Interface type=GTP path EPC","1","2025-12-04 00:12:44","2025-12-04 00:12:44","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","572675767","		-","601410","Process Type=UPP, Interface Between the PLMN NEs=S10, VM NAME=SPU_O_0076, Physical VM ID=13dcffc4-34bc-45b5-b492-4ecbe11f683e","NORMAL","ROOT"
"		-","Minor","136781867","User Password Not Changed for a Long Time","vUSN","CLOUDUSN","VNFP","User Name=h_tembo","1","2025-11-28 15:40:49","2025-11-28 15:40:49","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","571594911","		-","341529","Password Configured Days=365","NORMAL","ROOT"
"		-","Major","80589","S1ap Link Down","vUSN","LMB_vUSN01","link","Mobile Country Code=650, Mobile Network Code=01, eNodeB Type=MACRO, eNodeB Id=41142","1","2025-11-28 13:31:51","2025-11-28 13:31:51","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","571566749","		-","559437","RU Name=LINK_SP_RU_0065, Process Type=SGP, Process No.=5, eNodeB Name=TN41142-4G-LMC-Chimembe, eNodeB IP Address 1=10.250.110.106, eNodeB IP Address 2=0.0.0.0, eNodeB port=35000, VM NAME=SPU_O_0075, Physical VM ID=5f3e6dbc-d3ff-41cb-ab1f-173bb0b3888b","NORMAL","ROOT"
"		-","Major","80589","S1ap Link Down","vUSN","CLOUDUSN","link","Mobile Country Code=650, Mobile Network Code=01, eNodeB Type=MACRO, eNodeB Id=41142","1","2025-11-28 13:31:40","2025-11-28 13:31:40","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","571566591","		-","3180962","RU Name=LINK_SP_RU_0065, Process Type=SGP, Process No.=0, eNodeB Name=TN41142-4G-LMC-Chimembe, eNodeB IP Address 1=10.250.110.106, eNodeB IP Address 2=0.0.0.0, eNodeB port=35000, VM NAME=SPU_O_0069, Physical VM ID=ba96d681-0b6d-470b-9108-66c054b767f4","NORMAL","ROOT"
"		-","Major","80589","S1ap Link Down","vUSN","LMB_vUSN01","link","Mobile Country Code=650, Mobile Network Code=01, eNodeB Type=MACRO, eNodeB Id=105555","1","2025-10-19 19:42:44","2025-10-19 19:42:44","		-","		-","		-","		-","Uncleared","		-","		-","Unacknowledged","		-","		-","		-","564218340","		-","339577","RU Name=LINK_SP_RU_0066, Process Type=SGP, Process No.=2, eNodeB Name=TN44050-4G-Mulhakho-mBTS, eNodeB IP Address 1=10.250.111.122, eNodeB IP Address 2=0.0.0.0, eNodeB port=35000, VM NAME=SPU_O_0076, Physical VM ID=13dcffc4-34bc-45b5-b492-4ecbe11f683e","NORMAL","ROOT"
